symbol,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,lot_size,pnl_points,pnl_usd,equity
NAS100.,long,2025-07-21 18:45:00+02:00,23194.7,2025-07-21 19:45:00+02:00,23251.482393084636,SL,0.1,5678.2,5.68,135.05
DJ30.,long,2025-07-21 19:30:00+02:00,44526.45,2025-07-21 23:30:00+02:00,44569.961013971835,SL,0.1,4351.1,4.35,139.4
DJ30.,long,2025-07-22 18:45:00+02:00,44460.51,2025-07-22 18:45:00+02:00,44400.98499497046,SL,0.1,-5952.5,-5.95,133.45
NAS100.,short,2025-07-22 19:15:00+02:00,23041.24,2025-07-22 19:30:00+02:00,23078.725251713167,SL,0.1,-3748.5,-3.75,129.7
NAS100.,short,2025-07-23 18:00:00+02:00,23098.59,2025-07-23 18:15:00+02:00,23121.90345978717,SL,0.1,-2331.3,-2.33,127.37
NAS100.,short,2025-07-23 18:45:00+02:00,23060.94,2025-07-23 19:15:00+02:00,23042.242713612395,SL,0.1,1869.7,1.87,129.24
SP500.,short,2025-07-23 18:45:00+02:00,6330.85,2025-07-23 19:15:00+02:00,6326.783289782796,SL,0.4,406.7,1.63,130.87
SP500.,long,2025-07-23 21:00:00+02:00,6344.35,2025-07-24 01:45:00+02:00,6373.2158973752275,TP,0.3,2886.6,8.66,139.53
NAS100.,short,2025-07-24 17:45:00+02:00,23208.64,2025-07-24 18:15:00+02:00,23231.403093701967,SL,0.1,-2276.3,-2.28,137.25
SP500.,short,2025-07-24 17:45:00+02:00,6362.05,2025-07-24 18:15:00+02:00,6367.208870611518,SL,0.5,-515.9,-2.58,134.67
NAS100.,short,2025-07-24 19:15:00+02:00,23181.14,2025-07-24 19:30:00+02:00,23220.68524720029,SL,0.1,-3954.5,-3.95,130.72
NAS100.,short,2025-07-25 18:15:00+02:00,23228.94,2025-07-25 18:45:00+02:00,23248.99240150414,SL,0.1,-2005.2,-2.01,128.71
DJ30.,short,2025-07-25 19:00:00+02:00,44736.51,2025-07-25 19:15:00+02:00,44694.84734579888,SL,0.1,4166.3,4.17,132.88
NAS100.,long,2025-07-25 19:15:00+02:00,23270.69,2025-07-25 22:00:00+02:00,23315.84740474386,SL,0.1,4515.7,4.52,137.4
SP500.,long,2025-07-25 19:45:00+02:00,6381.57,2025-07-26 00:45:00+02:00,6391.951901302209,SL,0.5,1038.2,5.19,142.59
NAS100.,short,2025-07-28 18:15:00+02:00,23355.2,2025-07-28 18:30:00+02:00,23378.674968522497,SL,0.1,-2347.5,-2.35,140.24
NAS100.,long,2025-07-29 18:45:00+02:00,23498.09,2025-07-29 18:45:00+02:00,23474.202356998452,SL,0.1,-2388.8,-2.39,137.85
SP500.,short,2025-07-29 19:00:00+02:00,6403.43,2025-07-29 20:00:00+02:00,6387.766410946669,TP,0.5,1566.4,7.83,145.68
NAS100.,short,2025-07-29 19:15:00+02:00,23449.09,2025-07-29 20:15:00+02:00,23363.090996385694,TP,0.1,8599.9,8.6,154.28
DJ30.,short,2025-07-29 18:45:00+02:00,44833.51,2025-07-29 20:15:00+02:00,44654.26530272709,TP,0.1,17924.5,17.92,172.2
DJ30.,long,2025-07-30 19:30:00+02:00,44733.51,2025-07-30 20:00:00+02:00,44668.73309661762,SL,0.1,-6477.7,-6.48,165.72
SP500.,long,2025-07-30 19:45:00+02:00,6389.83,2025-07-30 20:00:00+02:00,6382.634400619857,SL,0.5,-719.6,-3.6,162.12
DJ30.,short,2025-07-30 20:30:00+02:00,44593.51,2025-07-30 20:45:00+02:00,44660.2212373656,SL,0.1,-6671.1,-6.67,155.45
NAS100.,short,2025-07-31 18:30:00+02:00,23629.74,2025-07-31 18:30:00+02:00,23528.721130321734,TP,0.1,10101.9,10.1,165.55
SP500.,short,2025-07-31 18:30:00+02:00,6418.88,2025-07-31 18:45:00+02:00,6408.775422628643,SL,0.5,1010.5,5.05,170.6
NAS100.,short,2025-07-31 19:00:00+02:00,23555.74,2025-07-31 20:00:00+02:00,23470.423402977056,SL,0.1,8531.7,8.53,179.13
DJ30.,short,2025-07-31 20:00:00+02:00,44447.51,2025-07-31 21:30:00+02:00,44536.564282855456,SL,0.1,-8905.4,-8.91,170.22
NAS100.,short,2025-08-05 19:15:00+02:00,23212.05,2025-08-05 19:30:00+02:00,23080.896022592064,TP,0.1,13115.4,13.12,183.34
DJ30.,short,2025-08-05 19:15:00+02:00,44098.55,2025-08-05 20:00:00+02:00,44018.052241235186,SL,0.1,8049.8,8.05,191.39
NAS100.,long,2025-08-06 18:45:00+02:00,23105.0,2025-08-06 19:15:00+02:00,23143.419504325197,SL,0.1,3842.0,3.84,195.23
DJ30.,short,2025-08-06 18:45:00+02:00,44135.55,2025-08-06 19:45:00+02:00,44208.40329871357,SL,0.1,-7285.3,-7.29,187.94
NAS100.,long,2025-08-06 19:45:00+02:00,23156.5,2025-08-07 00:30:00+02:00,23344.880524674725,TP,0.1,18838.1,18.84,206.78
SP500.,long,2025-08-06 20:00:00+02:00,6331.48,2025-08-07 03:00:00+02:00,6343.1356372809805,SL,0.3,1165.6,3.5,210.28
SP500.,short,2025-08-07 19:15:00+02:00,6369.13,2025-08-07 21:15:00+02:00,6346.060961260786,SL,0.4,2306.9,9.23,219.51
NAS100.,short,2025-08-07 20:00:00+02:00,23443.4,2025-08-07 21:45:00+02:00,23368.105813473107,SL,0.1,7529.4,7.53,227.04
NAS100.,long,2025-08-08 18:45:00+02:00,23510.7,2025-08-08 19:15:00+02:00,23550.281651442885,SL,0.1,3958.2,3.96,231.0
DJ30.,long,2025-08-08 19:00:00+02:00,44153.55,2025-08-08 19:15:00+02:00,44229.19137126028,SL,0.1,7564.1,7.56,238.56
DJ30.,short,2025-08-11 18:30:00+02:00,44237.45,2025-08-11 18:30:00+02:00,44272.131425820524,SL,0.1,-3468.1,-3.47,235.09
SP500.,short,2025-08-11 19:30:00+02:00,6394.1,2025-08-11 21:00:00+02:00,6401.012455897123,SL,0.7,-691.2,-4.84,230.25
NAS100.,long,2025-08-11 19:00:00+02:00,23657.05,2025-08-11 21:30:00+02:00,23684.648979880752,SL,0.1,2759.9,2.76,233.01
NAS100.,short,2025-08-13 19:30:00+02:00,23875.61,2025-08-13 20:30:00+02:00,23846.900058725507,SL,0.1,2871.0,2.87,235.88
NAS100.,long,2025-08-14 17:15:00+02:00,23876.16,2025-08-14 17:30:00+02:00,23857.814890424183,SL,0.3,-1834.5,-5.5,230.38
NAS100.,short,2025-08-15 18:45:00+02:00,23773.86,2025-08-15 19:00:00+02:00,23725.391564183676,SL,0.1,4846.8,4.85,235.23
SP500.,short,2025-08-15 18:45:00+02:00,6471.07,2025-08-15 19:00:00+02:00,6462.4290157883925,SL,0.7,864.1,6.05,241.28
DJ30.,short,2025-08-15 18:45:00+02:00,45129.42,2025-08-15 19:15:00+02:00,44950.031798195225,TP,0.1,17938.8,17.94,259.22
NAS100.,short,2025-08-15 20:00:00+02:00,23721.61,2025-08-18 03:00:00+02:00,23771.87629947442,SL,0.1,-5026.6,-5.03,254.19
NAS100.,short,2025-08-19 18:00:00+02:00,23676.0,2025-08-19 18:30:00+02:00,23701.51105073567,SL,0.2,-2551.1,-5.1,249.09
SP500.,long,2025-08-19 19:15:00+02:00,6457.67,2025-08-19 19:15:00+02:00,6449.978402895984,SL,0.6,-769.2,-4.61,244.48
SP500.,short,2025-08-19 19:45:00+02:00,6442.47,2025-08-19 20:15:00+02:00,6432.599993199909,SL,0.6,987.0,5.92,250.4
DJ30.,long,2025-08-20 17:15:00+02:00,44946.45,2025-08-20 18:30:00+02:00,45070.44738533318,TP,0.1,12399.7,12.4,262.8
NAS100.,short,2025-08-20 18:45:00+02:00,23260.2,2025-08-20 18:45:00+02:00,23130.957953224057,TP,0.1,12924.2,12.92,275.72
SP500.,short,2025-08-20 18:45:00+02:00,6400.1,2025-08-20 18:45:00+02:00,6377.177028676111,TP,0.7,2292.3,16.05,291.77
DJ30.,short,2025-08-20 19:30:00+02:00,44809.45,2025-08-20 20:00:00+02:00,44879.67164454303,SL,0.1,-7022.2,-7.02,284.75
SP500.,long,2025-08-22 18:30:00+02:00,6393.76,2025-08-22 18:45:00+02:00,6403.813498023665,SL,0.9,1005.3,9.05,293.8
DJ30.,short,2025-08-25 17:15:00+02:00,45542.95,2025-08-25 18:15:00+02:00,45572.10296490595,SL,0.2,-2915.3,-5.83,287.97
SP500.,long,2025-08-25 19:00:00+02:00,6461.2,2025-08-25 19:15:00+02:00,6455.463492813207,SL,1.0,-573.7,-5.74,282.23
NAS100.,long,2025-08-25 19:00:00+02:00,23457.3,2025-08-25 22:00:00+02:00,23519.46097229966,SL,0.2,6216.1,12.43,294.66
SP500.,long,2025-08-25 20:15:00+02:00,6465.2,2025-08-25 22:30:00+02:00,6458.177598921012,SL,0.8,-702.2,-5.62,289.04
DJ30.,short,2025-08-25 19:15:00+02:00,45471.45,2025-08-26 00:45:00+02:00,45303.501218813035,TP,0.1,16794.9,16.79,305.83
SP500.,long,2025-08-26 18:45:00+02:00,6445.86,2025-08-26 18:45:00+02:00,6439.133945767019,SL,0.9,-672.6,-6.05,299.78
DJ30.,long,2025-08-26 18:45:00+02:00,45320.49,2025-08-26 19:30:00+02:00,45268.77669967874,SL,0.1,-5171.3,-5.17,294.61
NAS100.,long,2025-08-26 19:15:00+02:00,23459.25,2025-08-27 00:30:00+02:00,23491.028330385034,SL,0.2,3177.8,6.36,300.97
SP500.,long,2025-08-26 19:15:00+02:00,6445.86,2025-08-27 00:30:00+02:00,6458.1204430338075,SL,0.8,1226.0,9.81,310.78
NAS100.,short,2025-08-27 17:45:00+02:00,23518.8,2025-08-27 18:30:00+02:00,23506.437036582127,SL,0.3,1236.3,3.71,314.49
DJ30.,short,2025-08-27 17:45:00+02:00,45434.49,2025-08-27 18:30:00+02:00,45467.924682228935,SL,0.2,-3343.5,-6.69,307.8
SP500.,short,2025-08-27 17:45:00+02:00,6468.66,2025-08-27 18:30:00+02:00,6466.553020329963,SL,1.5,210.7,3.16,310.96
DJ30.,long,2025-08-27 19:00:00+02:00,45539.49,2025-08-28 00:00:00+02:00,45595.85792339433,SL,0.1,5636.8,5.64,316.6
SP500.,short,2025-08-28 19:00:00+02:00,6477.66,2025-08-28 19:30:00+02:00,6486.37454444244,SL,0.7,-871.5,-6.1,310.5
DJ30.,short,2025-08-28 18:45:00+02:00,45549.49,2025-08-28 21:00:00+02:00,45602.8998747246,SL,0.1,-5341.0,-5.34,305.16
NAS100.,long,2025-08-28 19:45:00+02:00,23649.55,2025-08-29 03:00:00+02:00,23706.753358087386,SL,0.1,5720.3,5.72,310.88
DJ30.,long,2025-08-29 18:00:00+02:00,45562.49,2025-08-29 18:45:00+02:00,45602.066413417364,SL,0.2,3957.6,7.92,318.8
NAS100.,short,2025-08-29 18:45:00+02:00,23557.75,2025-08-29 19:00:00+02:00,23499.34794870563,SL,0.2,5840.2,11.68,330.48
DJ30.,short,2025-09-03 17:45:00+02:00,45226.46,2025-09-03 18:30:00+02:00,45278.43966081718,SL,0.1,-5198.0,-5.2,325.28
NAS100.,short,2025-09-03 19:00:00+02:00,23349.16,2025-09-03 19:00:00+02:00,23394.83107919441,SL,0.1,-4567.1,-4.57,320.71
SP500.,short,2025-09-03 19:00:00+02:00,6437.47,2025-09-03 19:00:00+02:00,6446.215169587176,SL,0.7,-874.5,-6.12,314.59
DJ30.,short,2025-09-03 19:00:00+02:00,45146.66,2025-09-03 19:15:00+02:00,45218.4198161365,SL,0.1,-7176.0,-7.18,307.41
NAS100.,long,2025-09-03 19:45:00+02:00,23477.11,2025-09-03 20:15:00+02:00,23417.95702299799,SL,0.1,-5915.3,-5.92,301.49
NAS100.,short,2025-09-04 17:45:00+02:00,23451.81,2025-09-04 18:30:00+02:00,23483.22982184241,SL,0.2,-3142.0,-6.28,295.21
SP500.,short,2025-09-04 17:45:00+02:00,6459.27,2025-09-04 18:30:00+02:00,6465.751926230324,SL,0.9,-648.2,-5.83,289.38
DJ30.,long,2025-09-04 18:45:00+02:00,45353.16,2025-09-04 19:00:00+02:00,45291.06441338795,SL,0.1,-6209.6,-6.21,283.17
NAS100.,short,2025-09-04 19:15:00+02:00,23410.81,2025-09-04 19:15:00+02:00,23456.067505000618,SL,0.1,-4525.8,-4.53,278.64
SP500.,short,2025-09-04 19:15:00+02:00,6457.02,2025-09-04 19:15:00+02:00,6465.355564607947,SL,0.7,-833.6,-5.83,272.81
DJ30.,long,2025-09-04 19:30:00+02:00,45371.46,2025-09-04 22:45:00+02:00,45605.47747774873,TP,0.1,23401.7,23.4,296.21
SP500.,short,2025-09-05 17:15:00+02:00,6514.87,2025-09-05 17:30:00+02:00,6519.377811620025,SL,1.3,-450.8,-5.86,290.35
NAS100.,long,2025-09-05 17:45:00+02:00,23802.96,2025-09-05 18:30:00+02:00,23837.233015975205,SL,0.2,3427.3,6.85,297.2
SP500.,long,2025-09-05 18:00:00+02:00,6532.47,2025-09-05 18:45:00+02:00,6524.273264530177,SL,0.7,-819.7,-5.74,291.46
DJ30.,long,2025-09-05 18:45:00+02:00,45730.81,2025-09-05 19:00:00+02:00,45666.82847435759,SL,0.1,-6398.2,-6.4,285.06
SP500.,short,2025-09-05 19:15:00+02:00,6505.72,2025-09-05 19:15:00+02:00,6478.226327480993,TP,0.6,2749.4,16.5,301.56
DJ30.,short,2025-09-05 19:30:00+02:00,45404.81,2025-09-05 19:45:00+02:00,45357.7915256424,SL,0.1,4701.8,4.7,306.26
DJ30.,short,2025-09-08 17:15:00+02:00,45464.45,2025-09-08 17:30:00+02:00,45502.079475314975,SL,0.2,-3762.9,-7.53,298.73
SP500.,short,2025-09-08 17:15:00+02:00,6496.35,2025-09-08 17:30:00+02:00,6501.550841488638,SL,1.2,-520.1,-6.24,292.49
NAS100.,short,2025-09-08 17:15:00+02:00,23729.05,2025-09-08 17:45:00+02:00,23752.282935375075,SL,0.3,-2323.3,-6.97,285.52
SP500.,long,2025-09-08 19:45:00+02:00,6509.73,2025-09-08 20:45:00+02:00,6501.856348151622,SL,0.7,-787.4,-5.51,280.01
NAS100.,short,2025-09-09 16:30:00+02:00,23811.75,2025-09-09 16:45:00+02:00,23833.334183160365,SL,0.3,-2158.4,-6.48,273.53
NAS100.,short,2025-09-09 18:15:00+02:00,23812.1,2025-09-09 18:30:00+02:00,23837.0273568033,SL,0.2,-2492.7,-4.99,268.54
SP500.,short,2025-09-09 18:15:00+02:00,6506.68,2025-09-09 18:30:00+02:00,6511.963542417786,SL,1.0,-528.4,-5.28,263.26
NAS100.,short,2025-09-09 19:00:00+02:00,23805.35,2025-09-09 19:00:00+02:00,23836.963986114013,SL,0.2,-3161.4,-6.32,256.94
DJ30.,short,2025-09-09 19:30:00+02:00,45534.08,2025-09-09 19:30:00+02:00,45596.97943464672,SL,0.1,-6289.9,-6.29,250.65
NAS100.,short,2025-09-09 19:30:00+02:00,23799.6,2025-09-09 19:45:00+02:00,23754.799792898928,SL,0.1,4480.0,4.48,255.13
SP500.,short,2025-09-09 19:30:00+02:00,6504.05,2025-09-09 19:45:00+02:00,6496.241283886415,SL,0.7,780.9,5.47,260.6
DJ30.,long,2025-09-10 17:45:00+02:00,45769.16,2025-09-10 18:15:00+02:00,45718.369016630655,SL,0.1,-5079.1,-5.08,255.52
DJ30.,short,2025-09-10 19:45:00+02:00,45579.46,2025-09-10 20:30:00+02:00,45488.27952993633,SL,0.1,9118.0,9.12,264.64
NAS100.,long,2025-09-11 18:30:00+02:00,23973.4,2025-09-11 18:30:00+02:00,23938.299223887396,SL,0.2,-3510.1,-7.02,257.62
DJ30.,long,2025-09-11 18:00:00+02:00,45680.41,2025-09-11 18:30:00+02:00,45629.79604108789,SL,0.1,-5061.4,-5.06,252.56
SP500.,long,2025-09-11 18:00:00+02:00,6558.06,2025-09-11 19:30:00+02:00,6579.899613428316,TP,0.7,2184.0,15.29,267.85
NAS100.,long,2025-09-11 19:00:00+02:00,23975.15,2025-09-12 18:30:00+02:00,24005.70834022599,SL,0.1,3055.8,3.06,270.91
DJ30.,short,2025-09-12 18:45:00+02:00,46037.06,2025-09-12 18:45:00+02:00,46082.306685840755,SL,0.1,-4524.7,-4.52,266.39
SP500.,long,2025-09-12 19:00:00+02:00,6593.94,2025-09-12 19:15:00+02:00,6588.595677864537,SL,1.0,-534.4,-5.34,261.05
DJ30.,short,2025-09-12 19:30:00+02:00,46010.06,2025-09-12 22:15:00+02:00,45972.46561910242,SL,0.1,3759.4,3.76,264.81
NAS100.,long,2025-09-12 19:30:00+02:00,24072.1,2025-09-13 00:15:00+02:00,24130.416819432845,SL,0.2,5831.7,11.66,276.47
DJ30.,short,2025-09-15 18:45:00+02:00,45863.45,2025-09-15 18:45:00+02:00,45909.25289849668,SL,0.1,-4580.3,-4.58,271.89
DJ30.,short,2025-09-15 20:30:00+02:00,45859.45,2025-09-15 21:15:00+02:00,45916.35981851928,SL,0.1,-5691.0,-5.69,266.2
DJ30.,short,2025-09-16 18:00:00+02:00,45883.08,2025-09-16 18:15:00+02:00,45919.51420979766,SL,0.1,-3643.4,-3.64,262.56
DJ30.,short,2025-09-16 18:45:00+02:00,45834.08,2025-09-16 18:45:00+02:00,45887.980875282476,SL,0.1,-5390.1,-5.39,257.17
SP500.,short,2025-09-16 18:00:00+02:00,6630.39,2025-09-16 18:45:00+02:00,6616.890983280361,TP,1.2,1349.9,16.2,273.37
NAS100.,short,2025-09-16 18:45:00+02:00,24345.58,2025-09-16 19:00:00+02:00,24328.190736058004,SL,0.2,1738.9,3.48,276.85
NAS100.,short,2025-09-17 18:45:00+02:00,24255.58,2025-09-17 18:45:00+02:00,24285.953947558963,SL,0.2,-3037.4,-6.07,270.78
DJ30.,short,2025-09-18 17:45:00+02:00,46230.58,2025-09-18 18:00:00+02:00,46062.95698658549,TP,0.1,16762.3,16.76,287.54
NAS100.,short,2025-09-18 18:45:00+02:00,24401.48,2025-09-18 18:45:00+02:00,24447.393841853765,SL,0.1,-4591.4,-4.59,282.95
SP500.,short,2025-09-18 18:15:00+02:00,6634.49,2025-09-18 19:00:00+02:00,6626.4358847655085,SL,0.6,805.4,4.83,287.78
NAS100.,long,2025-09-19 18:15:00+02:00,24539.83,2025-09-19 19:00:00+02:00,24567.90506123542,SL,0.2,2807.5,5.62,293.4
SP500.,short,2025-09-19 20:30:00+02:00,6637.74,2025-09-19 21:00:00+02:00,6647.036661430649,SL,0.6,-929.7,-5.58,287.82
SP500.,long,2025-09-22 18:45:00+02:00,6659.35,2025-09-22 19:30:00+02:00,6677.535852025794,TP,0.9,1818.6,16.37,304.19
NAS100.,long,2025-09-22 18:45:00+02:00,24633.25,2025-09-22 20:15:00+02:00,24690.746327882876,SL,0.2,5749.6,11.5,315.69
DJ30.,long,2025-09-22 19:45:00+02:00,46321.1,2025-09-22 20:45:00+02:00,46363.650889582554,SL,0.1,4255.1,4.26,319.95
NAS100.,short,2025-09-23 16:15:00+02:00,24763.84,2025-09-23 16:30:00+02:00,24783.516753373362,SL,0.3,-1967.7,-5.9,314.05
SP500.,short,2025-09-23 20:45:00+02:00,6691.87,2025-09-23 21:45:00+02:00,6688.176045335671,SL,1.0,369.4,3.69,317.74
NAS100.,short,2025-09-23 18:45:00+02:00,24739.39,2025-09-23 22:15:00+02:00,24660.753925418834,TP,0.2,7863.6,15.73,333.47
NAS100.,short,2025-09-24 17:45:00+02:00,24662.99,2025-09-24 18:30:00+02:00,24685.32418368421,SL,0.3,-2233.4,-6.7,326.77
DJ30.,long,2025-09-24 17:30:00+02:00,46419.95,2025-09-24 18:45:00+02:00,46471.30029871598,SL,0.2,5135.0,10.27,337.04
SP500.,short,2025-09-24 18:45:00+02:00,6669.17,2025-09-24 19:00:00+02:00,6663.259980893957,SL,1.2,591.0,7.09,344.13
NAS100.,short,2025-09-24 19:00:00+02:00,24611.24,2025-09-24 20:45:00+02:00,24514.496018348043,TP,0.2,9674.4,19.35,363.48
SP500.,short,2025-09-24 20:15:00+02:00,6658.02,2025-09-24 21:00:00+02:00,6633.9130242552355,TP,0.9,2410.7,21.7,385.18
DJ30.,short,2025-09-24 20:15:00+02:00,46294.8,2025-09-24 21:15:00+02:00,46228.782644736464,SL,0.1,6601.7,6.6,391.78
DJ30.,short,2025-09-25 16:15:00+02:00,46110.95,2025-09-25 18:00:00+02:00,46043.37224323088,SL,0.2,6757.8,13.52,405.3
SP500.,long,2025-09-26 18:00:00+02:00,6634.67,2025-09-26 18:30:00+02:00,6625.170350964002,SL,0.9,-950.0,-8.55,396.75
SP500.,long,2025-09-26 19:00:00+02:00,6649.8,2025-09-26 19:00:00+02:00,6637.113405192703,SL,0.6,-1268.7,-7.61,389.14
NAS100.,long,2025-09-29 19:00:00+02:00,24749.35,2025-09-29 20:00:00+02:00,24713.94681171178,SL,0.2,-3540.3,-7.08,382.06
SP500.,short,2025-09-29 20:15:00+02:00,6671.7,2025-09-29 22:45:00+02:00,6663.96078376902,SL,0.8,773.9,6.19,388.25
DJ30.,long,2025-09-30 18:45:00+02:00,46367.54,2025-09-30 19:00:00+02:00,46319.16980171155,SL,0.2,-4837.0,-9.67,378.58
NAS100.,short,2025-09-30 19:15:00+02:00,24577.44,2025-09-30 19:45:00+02:00,24622.136121135365,SL,0.2,-4469.6,-8.94,369.64
NAS100.,long,2025-10-01 18:45:00+02:00,24636.94,2025-10-01 18:45:00+02:00,24590.859836641004,SL,0.2,-4608.0,-9.22,360.42
NAS100.,long,2025-10-01 19:15:00+02:00,24639.74,2025-10-01 23:00:00+02:00,24812.61182497983,TP,0.1,17287.2,17.29,377.71
SP500.,long,2025-10-01 19:30:00+02:00,6686.82,2025-10-01 23:30:00+02:00,6724.286913440047,TP,0.6,3746.7,22.48,400.19
DJ30.,long,2025-10-02 18:30:00+02:00,46491.54,2025-10-02 18:30:00+02:00,46453.6299910838,SL,0.2,-3791.0,-7.58,392.61
NAS100.,short,2025-10-02 18:45:00+02:00,24862.89,2025-10-02 19:15:00+02:00,24897.831284878903,SL,0.2,-3494.1,-6.99,385.62
SP500.,short,2025-10-02 18:45:00+02:00,6721.6,2025-10-02 20:00:00+02:00,6702.590784939041,TP,1.2,1900.9,22.81,408.43
NAS100.,short,2025-10-02 20:00:00+02:00,24834.89,2025-10-02 20:45:00+02:00,24874.474619047272,SL,0.2,-3958.5,-7.92,400.51
DJ30.,short,2025-10-02 20:15:00+02:00,46326.54,2025-10-02 20:45:00+02:00,46398.76343614292,SL,0.1,-7222.3,-7.22,393.29
NAS100.,short,2025-10-03 16:15:00+02:00,24969.74,2025-10-03 17:00:00+02:00,24960.096118263806,SL,0.4,964.4,3.86,397.15
SP500.,short,2025-10-03 16:30:00+02:00,6732.67,2025-10-03 18:00:00+02:00,6727.515831235921,SL,1.8,515.4,9.28,406.43
DJ30.,short,2025-10-03 16:30:00+02:00,46643.24,2025-10-03 18:30:00+02:00,46674.37926999101,SL,0.3,-3113.9,-9.34,397.09
SP500.,long,2025-10-03 19:45:00+02:00,6750.97,2025-10-03 22:00:00+02:00,6742.717826473677,SL,1.0,-825.2,-8.25,388.84
SP500.,short,2025-10-06 18:45:00+02:00,6734.1,2025-10-06 20:00:00+02:00,6741.407493661264,SL,1.1,-730.7,-8.04,380.8
DJ30.,short,2025-10-07 20:15:00+02:00,46622.42,2025-10-07 21:30:00+02:00,46552.7156662298,SL,0.1,6970.4,6.97,387.77
NAS100.,short,2025-10-08 17:15:00+02:00,24874.0,2025-10-08 18:15:00+02:00,24903.742026815828,SL,0.3,-2974.2,-8.92,378.85
DJ30.,short,2025-10-08 18:45:00+02:00,46584.07,2025-10-08 18:45:00+02:00,46647.44818272531,SL,0.1,-6337.8,-6.34,372.51
NAS100.,long,2025-10-08 18:45:00+02:00,24956.25,2025-10-08 19:15:00+02:00,25018.629892637095,SL,0.2,6238.0,12.48,384.99
SP500.,long,2025-10-08 19:15:00+02:00,6748.13,2025-10-08 21:45:00+02:00,6753.733460835106,SL,0.9,560.3,5.04,390.03
NAS100.,short,2025-10-09 18:45:00+02:00,25104.25,2025-10-09 18:45:00+02:00,25136.212441842777,SL,0.2,-3196.2,-6.39,383.64
NAS100.,short,2025-10-09 19:15:00+02:00,25099.5,2025-10-09 19:45:00+02:00,25065.841977915457,SL,0.2,3365.8,6.73,390.37
DJ30.,short,2025-10-09 19:15:00+02:00,46539.42,2025-10-09 19:45:00+02:00,46478.752919070525,SL,0.1,6066.7,6.07,396.44
